date,open,high,low,close,volume
2022-02-14T14:30:00.000Z,167.26,168.48,167.15,168.185,57045.0
2022-02-14T14:40:00.000Z,168.195,168.91,167.61,168.875,14997.0
2022-02-14T14:50:00.000Z,168.86,168.975,168.23,168.35,20844.0
2022-02-14T15:00:00.000Z,168.41,168.43,167.59,168.03,11909.0
2022-02-14T15:10:00.000Z,168.015,168.59,167.87,168.585,41426.0
2022-02-14T15:20:00.000Z,168.51,168.765,168.04,168.445,24858.0
2022-02-14T15:30:00.000Z,168.435,168.6,167.735,167.97,23499.0
2022-02-14T15:40:00.000Z,167.955,168.55,167.84,168.545,24756.0
2022-02-14T15:50:00.000Z,168.54,168.67,167.78,167.86,28296.0
2022-02-14T16:00:00.000Z,167.885,168.47,167.81,168.3,25894.0
2022-02-14T16:10:00.000Z,168.285,168.89,167.98,168.78,23811.0
2022-02-14T16:20:00.000Z,168.79,169.155,168.55,168.98,31295.0
2022-02-14T16:30:00.000Z,169.0,169.19,168.57,168.75,25948.0
2022-02-14T16:40:00.000Z,168.775,169.11,168.71,169.1,16509.0
2022-02-14T16:50:00.000Z,169.105,169.16,168.59,168.87,16280.0
2022-02-14T17:00:00.000Z,168.875,169.325,168.725,168.945,15146.0
2022-02-14T17:10:00.000Z,168.975,169.32,168.94,169.075,16618.0
2022-02-14T17:20:00.000Z,169.06,169.27,169.045,169.305,17334.0
2022-02-14T17:30:00.000Z,169.33,169.46,169.07,169.17,18498.0
2022-02-14T17:40:00.000Z,169.165,169.37,169.08,169.355,16210.0
2022-02-14T17:50:00.000Z,169.33,169.42,169.1,169.285,12408.0
2022-02-14T18:00:00.000Z,169.28,169.545,169.09,169.43,14356.0
2022-02-14T18:10:00.000Z,169.425,169.54,169.27,169.47,8979.0
2022-02-14T18:20:00.000Z,169.47,169.49,168.86,168.97,12492.0
2022-02-14T18:30:00.000Z,168.94,168.96,168.605,168.7,14167.0
2022-02-14T18:40:00.000Z,168.7,168.775,168.13,168.21,24510.0
2022-02-14T18:50:00.000Z,168.205,168.27,166.89,166.91,38907.0
2022-02-14T19:00:00.000Z,166.905,167.235,166.66,166.965,27432.0
2022-02-14T19:10:00.000Z,166.96,167.18,166.62,167.075,17374.0
2022-02-14T19:20:00.000Z,167.095,168.125,166.57,167.505,17053.0
2022-02-14T19:30:00.000Z,167.425,168.085,167.02,167.85,22757.0
2022-02-14T19:40:00.000Z,167.86,168.105,167.62,167.795,17597.0
2022-02-14T19:50:00.000Z,167.79,168.555,167.76,168.14,12080.0
2022-02-14T20:00:00.000Z,168.17,168.36,167.75,168.28,13338.0
2022-02-14T20:10:00.000Z,168.26,168.73,167.98,168.39,18274.0
2022-02-14T20:20:00.000Z,168.395,169.115,168.1,168.54,24475.0
2022-02-14T20:30:00.000Z,168.53,168.99,168.44,168.86,54255.0
2022-02-14T20:40:00.000Z,168.865,169.3,168.49,169.06,52203.0
2022-02-14T20:50:00.000Z,168.74,168.97,167.76,168.94,201364.0
2022-02-14T21:00:00.000Z,168.94,168.94,168.94,168.94,0.0
