date,open,high,low,close,volume
2022-04-19T19:50:00.000Z,39.655,39.735,39.655,39.685,54431.0
2022-04-19T20:00:00.000Z,39.685,39.685,39.685,39.685,0.0
2022-04-20T13:30:00.000Z,39.57,39.845,39.46,39.53,11233.0
2022-04-20T13:40:00.000Z,39.53,39.675,39.49,39.49,10205.0
2022-04-20T13:50:00.000Z,39.505,39.57,39.24,39.285,17936.0
2022-04-20T14:00:00.000Z,39.29,39.55,39.28,39.51,8083.0
2022-04-20T14:10:00.000Z,39.51,39.605,39.39,39.59,6958.0
2022-04-20T14:20:00.000Z,39.59,39.685,39.52,39.53,16171.0
2022-04-20T14:30:00.000Z,39.53,39.8,39.525,39.795,11844.0
2022-04-20T14:40:00.000Z,39.795,39.895,39.775,39.775,12574.0
2022-04-20T14:50:00.000Z,39.785,39.905,39.765,39.815,29728.0
2022-04-20T15:00:00.000Z,39.815,39.835,39.73,39.815,29966.0
2022-04-20T15:10:00.000Z,39.815,39.835,39.67,39.695,3444.0
2022-04-20T15:20:00.000Z,39.695,39.865,39.695,39.805,3949.0
2022-04-20T15:30:00.000Z,39.805,39.925,39.805,39.84,7103.0
2022-04-20T15:40:00.000Z,39.84,39.845,39.695,39.715,9009.0
2022-04-20T15:50:00.000Z,39.715,39.765,39.64,39.755,1536.0
2022-04-20T16:00:00.000Z,39.755,39.795,39.705,39.72,11439.0
2022-04-20T16:10:00.000Z,39.72,39.855,39.705,39.835,1499.0
2022-04-20T16:20:00.000Z,39.835,39.915,39.83,39.885,2788.0
2022-04-20T16:30:00.000Z,39.885,39.96,39.81,39.855,8609.0
2022-04-20T16:40:00.000Z,39.855,40.04,39.845,40.035,11129.0
2022-04-20T16:50:00.000Z,40.035,40.04,39.975,40.025,2593.0
2022-04-20T17:00:00.000Z,40.025,40.065,39.985,40.025,9493.0
2022-04-20T17:10:00.000Z,40.025,40.025,39.95,40.025,6148.0
2022-04-20T17:20:00.000Z,40.025,40.08,40.015,40.045,7574.0
2022-04-20T17:30:00.000Z,40.045,40.115,40.0,40.075,6666.0
2022-04-20T17:40:00.000Z,40.075,40.115,40.015,40.02,5157.0
2022-04-20T17:50:00.000Z,40.02,40.075,39.98,40.065,4732.0
2022-04-20T18:00:00.000Z,40.06,40.14,40.045,40.095,3854.0
2022-04-20T18:10:00.000Z,40.095,40.16,40.04,40.05,3886.0
2022-04-20T18:20:00.000Z,40.05,40.09,40.025,40.065,3070.0
2022-04-20T18:30:00.000Z,40.065,40.09,39.975,39.995,2087.0
2022-04-20T18:40:00.000Z,39.995,39.995,39.94,39.97,3504.0
2022-04-20T18:50:00.000Z,39.965,39.98,39.845,39.87,3620.0
2022-04-20T19:00:00.000Z,39.87,39.93,39.855,39.905,3994.0
2022-04-20T19:10:00.000Z,39.91,40.015,39.91,39.97,5962.0
