date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-02-14T00:00:00.000Z,295.0,296.76,291.35,293.77,36359487,293.6739608567,295.4260495723,290.0403677817,292.4494897657,36359487,0.0,1.0
2022-02-15T00:00:00.000Z,300.47,300.8,297.02,300.008,27379488,299.1193729444,299.4478895786,295.6848808599,298.6594496566,27379488,0.0,1.0
2022-02-16T00:00:00.000Z,299.5,300.87,293.68,298.365,29982121,298.7709462112,300.1376113074,292.9651134668,297.6387090695,29982121,0.62,1.0
2022-02-17T00:00:00.000Z,290.73,296.8,290.0,296.36,32461580,290.0222944641,296.0775186494,289.2940714566,295.6385897134,32461580,0.0,1.0
2022-02-18T00:00:00.000Z,287.93,293.86,286.305,293.05,34264008,287.2291103259,293.1446753043,285.60806596,292.3366470357,34264008,0.0,1.0
2022-02-22T00:00:00.000Z,287.72,291.54,284.5,285.0,41569319,287.0196215155,290.8303227326,283.8074597566,284.3062426384,41569319,0.0,1.0
2022-02-23T00:00:00.000Z,280.27,291.7,280.1,290.18,37811167,279.5877565764,290.9899332548,279.4181703965,289.4736332941,37811167,0.0,1.0
2022-02-24T00:00:00.000Z,294.59,295.16,271.52,272.51,56989686,293.8728983117,294.441510797,270.8590561445,271.8466462505,56989686,0.0,1.0
2022-02-25T00:00:00.000Z,297.31,297.63,291.655,295.14,32546721,296.5862771888,296.9054982332,290.9450427954,294.4215594817,32546721,0.0,1.0
2022-02-28T00:00:00.000Z,298.79,299.14,293.0,294.31,34627457,298.062674519,298.4118225363,292.2867687475,293.5935798979,34627457,0.0,1.0
2022-03-01T00:00:00.000Z,294.95,299.97,292.15,296.4,31217778,294.2320219867,299.2398021201,291.4388378484,295.6784923439,31217778,0.0,1.0
2022-03-02T00:00:00.000Z,300.19,301.47,293.698,295.36,31873007,299.4592665881,300.7361507656,292.9830696506,294.6410239497,31873007,0.0,1.0
2022-03-03T00:00:00.000Z,295.92,303.13,294.05,302.89,27314469,295.1996607774,302.3921099333,293.3342127994,302.15269415,27314469,0.0,1.0
2022-03-04T00:00:00.000Z,289.86,295.66,287.165,294.29,32369655,289.1544122497,294.9402936788,286.4659725167,293.5736285826,32369655,0.0,1.0
2022-03-07T00:00:00.000Z,278.91,289.69,278.53,288.53,43157178,278.2310671378,288.9848260699,277.8519921476,287.8276497841,43157178,0.0,1.0
2022-03-08T00:00:00.000Z,275.85,283.96,270.0,277.8,48159475,275.1785159011,283.2687742442,269.3427561837,277.1237691402,48159475,0.0,1.0
2022-03-09T00:00:00.000Z,288.5,289.6,280.78,283.44,35204480,287.7977228111,288.8950451512,280.0965151158,282.7500400471,35204480,0.0,1.0
2022-03-10T00:00:00.000Z,285.59,286.6,280.58,283.02,30628012,284.8948064389,285.9023478602,279.8970019631,282.3310624264,30628012,0.0,1.0
2022-03-11T00:00:00.000Z,280.07,289.51,279.43,287.96,27209330,279.3882434236,288.8052642324,278.7498013349,287.2590372988,27209330,0.0,1.0
2022-03-14T00:00:00.000Z,276.44,285.3992,275.82,280.34,30660747,275.7670797016,284.7044708912,275.1485889282,279.6575861798,30660747,0.0,1.0
2022-03-15T00:00:00.000Z,287.15,287.82,278.725,280.35,34245085,286.4510090302,287.1193780919,278.0465174715,279.6675618375,34245085,0.0,1.0
2022-03-16T00:00:00.000Z,294.39,294.57,283.2,289.11,37826329,293.673385159,293.8529469965,282.5106242638,288.406237927,37826329,0.0,1.0
2022-03-17T00:00:00.000Z,295.22,295.61,289.37,293.29,30816633,294.5013647428,294.8904153907,288.6656050255,292.576062819,30816633,0.0,1.0
2022-03-18T00:00:00.000Z,300.43,301.0,292.73,295.37,42195837,299.6986823714,300.2672948567,292.0174259914,294.6509996074,42195837,0.0,1.0
2022-03-21T00:00:00.000Z,299.16,300.14,294.9,298.89,28107855,298.4317738516,299.4093883,294.1821436985,298.1624310954,28107855,0.0,1.0
2022-03-22T00:00:00.000Z,304.06,305.0,298.77,299.8,27441386,303.3198460934,304.2575579113,298.0427232038,299.0702159403,27441386,0.0,1.0
2022-03-23T00:00:00.000Z,299.49,303.23,297.7201,300.51,25715377,298.7609705536,302.4918665096,296.9953789085,299.7784876325,25715377,0.0,1.0
2022-03-24T00:00:00.000Z,304.1,304.2,298.315,299.14,24484456,303.359748724,303.4595053004,297.5888307813,298.4118225363,24484456,0.0,1.0
2022-03-25T00:00:00.000Z,303.68,305.5,299.2855,305.23,22443541,302.9407711033,304.7563407931,298.5569683549,304.4869980369,22443541,0.0,1.0
2022-03-28T00:00:00.000Z,310.7,310.8,304.33,304.33,29578188,309.943682764,310.0434393404,303.5891888496,303.5891888496,29578188,0.0,1.0
2022-03-29T00:00:00.000Z,315.41,315.82,309.05,313.91,30393403,314.6422175108,315.0512194739,308.297699254,313.1458688653,30393403,0.0,1.0
2022-03-30T00:00:00.000Z,313.86,315.95,311.58,313.76,28163555,313.0959905772,315.1809030232,310.821540636,312.9962340008,28163555,0.0,1.0
2022-03-31T00:00:00.000Z,308.31,315.14,307.89,313.9,33422070,307.5595005889,314.3728747546,307.1405229682,313.1358932077,33422070,0.0,1.0
2022-04-01T00:00:00.000Z,309.42,310.13,305.54,309.37,27110529,308.6667985866,309.3750702788,304.7962434236,308.6169202984,27110529,0.0,1.0
2022-04-04T00:00:00.000Z,314.97,315.11,309.71,310.09,24335868,314.2032885748,314.3429477817,308.956092658,309.3351676482,24335868,0.0,1.0
2022-04-05T00:00:00.000Z,310.88,314.865,309.87,313.27,22984881,310.1232446015,314.0985441696,309.1157031802,312.5074267766,22984881,0.0,1.0
2022-04-06T00:00:00.000Z,299.5,307.0,296.71,305.19,40110372,298.7709462112,306.2526894386,295.9877377307,304.4470954064,40110372,0.0,1.0
