date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2000-08-21T00:00:00.000Z,13.81,13.94,13.75,13.75,20700,7.4750858579,7.5454523431,7.4426090185,7.4426090185,20700,0.0,1.0
2000-08-22T00:00:00.000Z,13.94,14.0,13.81,13.81,63000,7.5454523431,7.5779291825,7.4750858579,7.4750858579,63000,0.0,1.0
2000-08-23T00:00:00.000Z,13.81,13.81,13.56,13.56,52100,7.4750858579,7.4750858579,7.3397656939,7.3397656939,52100,0.0,1.0
2000-08-24T00:00:00.000Z,13.63,13.63,13.44,13.44,32000,7.4906747408,7.4906747408,7.3862559439,7.3862559439,32000,0.2088,1.0
2000-08-25T00:00:00.000Z,13.38,13.5,13.25,13.38,114400,7.353281587,7.4192303008,7.2818371471,7.353281587,114400,0.0,1.0
2000-08-28T00:00:00.000Z,13.38,13.5,13.19,13.31,77900,7.353281587,7.4192303008,7.2488627902,7.314811504,77900,0.0,1.0
2000-08-29T00:00:00.000Z,13.44,13.5,13.31,13.38,57500,7.3862559439,7.4192303008,7.314811504,7.353281587,57500,0.0,1.0
2000-08-30T00:00:00.000Z,13.31,13.31,13.25,13.31,15600,7.314811504,7.314811504,7.2818371471,7.314811504,15600,0.0,1.0
2000-08-31T00:00:00.000Z,13.5,13.5,13.31,13.38,37500,7.4192303008,7.4192303008,7.314811504,7.353281587,37500,0.0,1.0
2000-09-01T00:00:00.000Z,13.5,13.63,13.38,13.44,56200,7.4192303008,7.4906747408,7.353281587,7.3862559439,56200,0.0,1.0
2000-09-05T00:00:00.000Z,13.56,13.69,13.56,13.69,19300,7.4522046577,7.5236490977,7.4522046577,7.5236490977,19300,0.0,1.0
2000-09-06T00:00:00.000Z,13.56,13.63,13.44,13.56,83900,7.4522046577,7.4906747408,7.3862559439,7.4522046577,83900,0.0,1.0
2000-09-07T00:00:00.000Z,13.5,13.56,13.38,13.5,35300,7.4192303008,7.4522046577,7.353281587,7.4192303008,35300,0.0,1.0
2000-09-08T00:00:00.000Z,13.25,13.44,13.19,13.44,28100,7.2818371471,7.3862559439,7.2488627902,7.3862559439,28100,0.0,1.0
2000-09-11T00:00:00.000Z,12.94,13.19,12.94,13.19,292000,7.1114696365,7.2488627902,7.1114696365,7.2488627902,292000,0.0,1.0
2000-09-12T00:00:00.000Z,12.69,12.88,12.69,12.88,31500,6.9740764828,7.0784952796,6.9740764828,7.0784952796,31500,0.0,1.0
2000-09-13T00:00:00.000Z,12.75,12.88,12.56,12.63,57900,7.0070508397,7.0784952796,6.9026320428,6.9411021259,57900,0.0,1.0
