date,open,high,low,close,volume
2022-02-14T15:00:00.000Z,117.81,118.02,115.33,116.615,239793.0
2022-02-14T16:00:00.000Z,116.645,118.36,116.19,117.55,165740.0
2022-02-14T17:00:00.000Z,117.57,118.0,117.07,117.17,313508.0
2022-02-14T18:00:00.000Z,117.16,117.43,114.0,114.1,184529.0
2022-02-14T19:00:00.000Z,114.095,115.48,113.46,115.365,194988.0
2022-02-14T20:00:00.000Z,115.36,116.41,114.205,114.405,487628.0
2022-02-14T21:00:00.000Z,114.405,114.405,114.405,114.405,0.0
2022-02-15T15:00:00.000Z,115.98,117.15,114.92,116.235,289626.0
2022-02-15T16:00:00.000Z,116.31,119.325,116.235,119.09,372503.0
2022-02-15T17:00:00.000Z,119.1,119.47,117.545,118.58,307646.0
2022-02-15T18:00:00.000Z,118.58,120.21,118.47,120.12,179233.0
2022-02-15T19:00:00.000Z,120.13,120.855,119.375,120.84,157330.0
2022-02-15T20:00:00.000Z,120.775,121.86,120.615,121.47,279331.0
2022-02-15T21:00:00.000Z,121.47,121.47,121.47,121.47,0.0
2022-02-16T15:00:00.000Z,117.745,118.7,116.85,117.915,645340.0
2022-02-16T16:00:00.000Z,117.915,117.955,115.74,115.97,238621.0
2022-02-16T17:00:00.000Z,115.975,116.23,114.38,114.51,283096.0
2022-02-16T18:00:00.000Z,114.51,115.31,114.31,114.77,171734.0
2022-02-16T19:00:00.000Z,114.8,117.7,114.23,117.085,203533.0
2022-02-16T20:00:00.000Z,117.115,118.37,117.115,117.77,218345.0
2022-02-16T21:00:00.000Z,117.77,117.77,117.77,117.77,0.0
2022-02-17T15:00:00.000Z,115.19,115.59,113.23,114.48,206090.0
2022-02-17T16:00:00.000Z,114.49,116.475,114.14,115.595,204282.0
2022-02-17T17:00:00.000Z,115.635,116.055,114.645,115.955,131342.0
2022-02-17T18:00:00.000Z,115.965,115.97,114.68,115.19,142851.0
2022-02-17T19:00:00.000Z,115.175,115.175,113.805,113.875,121542.0
2022-02-17T20:00:00.000Z,113.88,114.095,112.3,112.37,331630.0
2022-02-17T21:00:00.000Z,112.37,112.37,112.37,112.37,0.0
2022-02-18T15:00:00.000Z,113.49,113.65,110.3,111.16,286893.0
