date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-02T00:00:00.000Z,135.82,137.23,135.14,136.87,3596407,126.4922839415,127.80544931,125.8589843311,127.4701730457,3596407,0.0,1.0
2020-01-03T00:00:00.000Z,135.63,136.79,135.13,135.46,4000070,126.3153325797,127.3956672092,125.8496711015,126.1570076771,4000070,0.0,1.0
2020-01-06T00:00:00.000Z,136.15,136.32,135.2,135.3,4085432,126.7996205171,126.9579454197,125.9148637085,126.0079960041,4085432,0.0,1.0
2020-01-07T00:00:00.000Z,134.01,136.07,133.95,136.0,5722453,124.8065893903,126.7251146806,124.7507100129,126.6599220736,5722453,0.0,1.0
2020-01-08T00:00:00.000Z,134.7,135.36,134.07,134.46,3681357,125.4492022303,126.0638753815,124.8624687677,125.2256847207,3681357,0.0,1.0
2020-01-09T00:00:00.000Z,134.79,135.38,134.53,135.29,3954737,125.5330212963,126.0825018406,125.2908773277,125.9986827746,3954737,0.0,1.0
2020-01-10T00:00:00.000Z,134.53,135.42,134.39,135.17,3100675,125.2908773277,126.1197547589,125.1604921138,125.8869240198,3100675,0.0,1.0
2020-01-13T00:00:00.000Z,136.53,136.59,134.63,134.65,4680021,127.1535232405,127.2094026179,125.3840096233,125.4026360824,4680021,0.0,1.0
2020-01-14T00:00:00.000Z,136.85,136.94,135.7,136.18,4161493,127.4515465866,127.5353656527,126.3805251867,126.8275602058,4161493,0.0,1.0
2020-01-15T00:00:00.000Z,139.2,139.25,136.8,137.04,5002877,129.6401555342,129.686721682,127.4049804388,127.6284979483,5002877,0.0,1.0
2020-01-16T00:00:00.000Z,139.61,140.16,138.6,139.35,4977937,130.0219979463,130.5342255723,129.0813617603,129.7798539776,4977937,0.0,1.0
2020-01-17T00:00:00.000Z,141.26,141.32,139.9,140.1,6909002,131.5586808244,131.6145602018,130.2920816037,130.478346195,6909002,0.0,1.0
2020-01-21T00:00:00.000Z,141.86,142.12,140.34,140.61,4249377,132.1174745983,132.3596185669,130.7018637045,130.9533209027,4249377,0.0,1.0
2020-01-22T00:00:00.000Z,143.38,143.57,141.72,141.81,5366139,133.533085492,133.7100368537,131.9870893844,132.0709084504,5366139,0.0,1.0
2020-01-23T00:00:00.000Z,143.65,143.85,142.37,143.09,3916109,133.7845426903,133.9708072815,132.592449306,133.2630018347,3916109,0.0,1.0
2020-01-24T00:00:00.000Z,142.92,144.15,142.45,143.83,2791516,133.1046769321,134.2502041685,132.6669551425,133.9521808224,2791516,0.0,1.0
2020-01-27T00:00:00.000Z,142.14,143.36,141.05,141.65,3895268,132.3782450261,133.5144590329,131.3631030036,131.9218967774,3895268,0.0,1.0
2020-01-28T00:00:00.000Z,142.44,142.92,141.76,142.13,2908401,132.657641913,133.1046769321,132.0243423026,132.3689317965,2908401,0.0,1.0
2020-01-29T00:00:00.000Z,141.73,142.45,141.17,142.0,3263305,131.9964026139,132.6669551425,131.4748617583,132.2478598122,3263305,0.0,1.0
2020-01-30T00:00:00.000Z,143.83,143.96,141.52,142.32,4058489,133.9521808224,134.0732528067,131.8008247931,132.5458831582,4058489,0.0,1.0
2020-01-31T00:00:00.000Z,142.02,144.65,141.57,143.81,4753380,132.2664862713,134.7158656467,131.8473909409,133.9335543633,4753380,0.0,1.0
2020-02-03T00:00:00.000Z,142.51,143.07,141.84,142.77,3978171,132.7228345199,133.2443753755,132.0988481391,132.9649784886,3978171,0.0,1.0
2020-02-04T00:00:00.000Z,143.22,144.06,142.1,143.2,3494609,133.384073819,134.1663851024,132.3409921078,133.3654473599,3494609,0.0,1.0
2020-02-05T00:00:00.000Z,144.3,144.59,143.43,143.68,3504869,134.3899026119,134.6599862693,133.5796516398,133.812482379,3504869,0.0,1.0
2020-02-06T00:00:00.000Z,144.33,145.3,144.07,144.64,3571487,134.4178423006,135.3212255684,134.175698332,134.7065524171,3571487,0.0,1.0
2020-02-07T00:00:00.000Z,145.37,145.72,143.83,144.26,3138839,135.3864181753,135.7123812101,133.9521808224,134.3526496937,3138839,0.0,1.0
2020-02-10T00:00:00.000Z,145.66,146.42,145.13,145.93,3775732,135.6565018327,136.3643072796,135.1629006658,135.9079590309,3775732,0.0,1.0
2020-02-11T00:00:00.000Z,146.08,146.36,144.87,146.21,3870894,136.0476574744,136.3084279022,134.9207566971,136.1687294587,3870894,0.0,1.0
2020-02-12T00:00:00.000Z,146.08,146.74,145.35,146.68,4217415,136.0476574744,136.6623306256,135.3677917162,136.6064512482,4217415,0.0,1.0
2020-02-13T00:00:00.000Z,146.47,147.13,143.52,145.25,5041366,136.4108734274,137.0255465786,133.6634707059,135.2746594205,5041366,0.0,1.0
2020-02-14T00:00:00.000Z,146.99,147.15,145.94,146.57,3555977,136.8951613647,137.0441730377,135.9172722605,136.504005723,3555977,0.0,1.0
2020-02-18T00:00:00.000Z,145.6,147.2,145.4,147.11,4938697,135.6006224553,137.0907391856,135.414357864,137.0069201195,4938697,0.0,1.0
2020-02-19T00:00:00.000Z,145.53,146.48,145.49,145.62,2978831,135.5354298483,136.4201866569,135.4981769301,135.6192489144,2978831,0.0,1.0
2020-02-20T00:00:00.000Z,145.16,145.8,143.95,145.77,2806193,135.1908403545,135.7868870466,134.0639395772,135.7589473579,2806193,0.0,1.0
2020-02-21T00:00:00.000Z,145.85,145.92,144.81,145.06,4271865,135.8334531944,135.8986458013,134.8648773197,135.0977080588,4271865,0.0,1.0
2020-02-24T00:00:00.000Z,142.64,147.15,142.56,145.86,5027743,132.8439065043,137.0441730377,132.7694006678,135.842766424,5027743,0.0,1.0
2020-02-25T00:00:00.000Z,141.1,144.38,140.57,142.59,7586027,131.4096691514,134.4644084484,130.9160679845,132.7973403564,7586027,0.0,1.0
2020-02-26T00:00:00.000Z,141.98,143.75,141.16,142.44,6159441,132.229233353,133.8776749859,131.4655485288,132.657641913,6159441,0.0,1.0
2020-02-27T00:00:00.000Z,136.37,143.14,136.31,141.41,8604968,127.0045115675,133.3095679825,126.9486321901,131.6983792679,8604968,0.0,1.0
2020-02-28T00:00:00.000Z,132.03,133.75,128.35,133.24,14169964,122.9625699366,124.5644454217,119.535301457,124.0894707139,14169964,0.0,1.0
2020-03-02T00:00:00.000Z,137.58,137.77,131.72,132.0,8504547,128.1314123448,128.3083637065,122.6738598201,122.9346302479,8504547,0.0,1.0
2020-03-03T00:00:00.000Z,135.58,139.67,134.74,137.19,8728649,126.2687664319,130.0778773237,125.4864551485,127.7681963918,8728649,0.0,1.0
2020-03-04T00:00:00.000Z,142.39,142.71,136.01,136.19,7635948,132.6110757652,132.9090991112,126.6692353032,126.8368734353,7635948,0.0,1.0
2020-03-05T00:00:00.000Z,138.1,141.42,136.67,138.81,6579119,129.5051137055,132.618487909,128.164112166,130.1709256586,6579119,0.955,1.0
2020-03-06T00:00:00.000Z,137.26,138.17,131.45,131.56,6755028,128.7173925215,129.5707571375,123.2689876654,123.3721416299,6755028,0.0,1.0
2020-03-09T00:00:00.000Z,130.16,133.35,128.18,130.18,8716252,122.0592729899,125.0507379625,120.2025016276,122.0780282562,8716252,0.0,1.0
2020-03-10T00:00:00.000Z,134.14,134.57,126.86,132.05,8258624,125.7915709808,126.194809206,118.9646540527,123.8316456539,8258624,0.0,1.0
2020-03-11T00:00:00.000Z,129.75,132.54,127.63,130.58,7468850,121.674790031,124.291149678,119.6867318047,122.4531335819,7468850,0.0,1.0
2020-03-12T00:00:00.000Z,115.34,125.0,113.59,122.1,12808252,108.1616206719,117.2204142881,106.5205348719,114.5009006766,12808252,0.0,1.0
2020-03-13T00:00:00.000Z,127.45,127.59,115.07,120.68,12007673,119.5179344081,119.6492212721,107.9084245771,113.1692767703,12007673,0.0,1.0
2020-03-16T00:00:00.000Z,113.09,123.82,112.0,114.69,10733314,106.0516532147,116.1138535772,105.0294912021,107.5520745176,10733314,0.0,1.0
