date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2022-02-14T00:00:00.000Z,875.76,898.8799,853.15,861.57,22585472,875.76,898.8799,853.15,861.57,22585472,0.0,1.0
2022-02-15T00:00:00.000Z,922.43,923.0,893.3774,900.0,19216514,922.43,923.0,893.3774,900.0,19216514,0.0,1.0
2022-02-16T00:00:00.000Z,923.39,926.4299,901.21,914.05,17098132,923.39,926.4299,901.21,914.05,17098132,0.0,1.0
2022-02-17T00:00:00.000Z,876.35,918.4999,874.1,913.26,18392806,876.35,918.4999,874.1,913.26,18392806,0.0,1.0
2022-02-18T00:00:00.000Z,856.98,886.87,837.61,886.0,22833947,856.98,886.87,837.61,886.0,22833947,0.0,1.0
2022-02-22T00:00:00.000Z,821.53,856.7338,801.1001,834.13,27387874,821.53,856.7338,801.1001,834.13,27387874,0.0,1.0
2022-02-23T00:00:00.000Z,764.04,835.2997,760.56,830.43,31752336,764.04,835.2997,760.56,830.43,31752336,0.0,1.0
2022-02-24T00:00:00.000Z,800.77,802.48,700.0,700.39,45107425,800.77,802.48,700.0,700.39,45107425,0.0,1.0
2022-02-25T00:00:00.000Z,809.87,819.5,782.4005,809.23,25355921,809.87,819.5,782.4005,809.23,25355921,0.0,1.0
2022-02-28T00:00:00.000Z,870.43,876.86,814.7075,815.01,33002289,870.43,876.86,814.7075,815.01,33002289,0.0,1.0
2022-03-01T00:00:00.000Z,864.37,889.88,853.78,869.68,24922287,864.37,889.88,853.78,869.68,24922287,0.0,1.0
2022-03-02T00:00:00.000Z,879.89,886.48,844.2721,872.13,24881146,879.89,886.48,844.2721,872.13,24881146,0.0,1.0
2022-03-03T00:00:00.000Z,839.29,886.439,832.6001,878.77,20541169,839.29,886.439,832.6001,878.77,20541169,0.0,1.0
2022-03-04T00:00:00.000Z,838.29,855.65,825.1609,849.1,22393287,838.29,855.65,825.1609,849.1,22393287,0.0,1.0
2022-03-07T00:00:00.000Z,804.58,866.14,804.57,856.3,24164724,804.58,866.14,804.57,856.3,24164724,0.0,1.0
2022-03-08T00:00:00.000Z,824.4,849.99,782.17,795.53,26799702,824.4,849.99,782.17,795.53,26799702,0.0,1.0
2022-03-09T00:00:00.000Z,858.97,860.56,832.01,839.48,19727993,858.97,860.56,832.01,839.48,19727993,0.0,1.0
2022-03-10T00:00:00.000Z,838.3,854.45,810.3601,851.45,19549548,838.3,854.45,810.3601,851.45,19549548,0.0,1.0
2022-03-11T00:00:00.000Z,795.35,843.802,793.77,840.197,22345722,795.35,843.802,793.77,840.197,22345722,0.0,1.0
2022-03-14T00:00:00.000Z,766.37,800.7,756.04,780.61,23717421,766.37,800.7,756.04,780.61,23717421,0.0,1.0
2022-03-15T00:00:00.000Z,801.89,805.57,756.57,775.27,22280381,801.89,805.57,756.57,775.27,22280381,0.0,1.0
2022-03-16T00:00:00.000Z,840.23,842.0,802.2601,809.0,28009607,840.23,842.0,802.2601,809.0,28009607,0.0,1.0
2022-03-17T00:00:00.000Z,871.6,875.0,825.7178,830.99,22194324,871.6,875.0,825.7178,830.99,22194324,0.0,1.0
2022-03-18T00:00:00.000Z,905.39,907.85,867.39,874.49,33443159,905.39,907.85,867.39,874.49,33443159,0.0,1.0
2022-03-21T00:00:00.000Z,921.16,942.85,907.09,914.98,26640958,921.16,942.85,907.09,914.98,26640958,0.0,1.0
2022-03-22T00:00:00.000Z,993.98,997.86,921.75,930.0,34882278,993.98,997.86,921.75,930.0,34882278,0.0,1.0
2022-03-23T00:00:00.000Z,999.11,1040.7,976.4,979.94,40225383,999.11,1040.7,976.4,979.94,40225383,0.0,1.0
2022-03-24T00:00:00.000Z,1013.92,1024.49,988.8,1009.73,22973626,1013.92,1024.49,988.8,1009.73,22973626,0.0,1.0
2022-03-25T00:00:00.000Z,1010.64,1021.7999,997.3201,1008.0,20496893,1010.64,1021.7999,997.3201,1008.0,20496893,0.0,1.0
2022-03-28T00:00:00.000Z,1091.84,1097.8799,1053.6,1065.1,34168693,1091.84,1097.8799,1053.6,1065.1,34168693,0.0,1.0
2022-03-29T00:00:00.000Z,1099.57,1114.77,1073.11,1107.99,24538273,1099.57,1114.77,1073.11,1107.99,24538273,0.0,1.0
2022-03-30T00:00:00.000Z,1093.99,1113.95,1084.0,1091.17,19955002,1093.99,1113.95,1084.0,1091.17,19955002,0.0,1.0
2022-03-31T00:00:00.000Z,1077.6,1103.1399,1076.641,1094.57,16330919,1077.6,1103.1399,1076.641,1094.57,16330919,0.0,1.0
2022-04-01T00:00:00.000Z,1084.59,1094.75,1066.64,1081.15,18087741,1084.59,1094.75,1066.64,1081.15,18087741,0.0,1.0
2022-04-04T00:00:00.000Z,1145.45,1149.91,1072.53,1089.38,27392567,1145.45,1149.91,1072.53,1089.38,27392567,0.0,1.0
2022-04-05T00:00:00.000Z,1091.26,1152.87,1087.3,1136.3,26192187,1091.26,1152.87,1087.3,1136.3,26192187,0.0,1.0
2022-04-06T00:00:00.000Z,1045.76,1079.0,1027.7,1073.47,29782845,1045.76,1079.0,1027.7,1073.47,29782845,0.0,1.0
2022-04-07T00:00:00.000Z,1057.26,1076.59,1021.5401,1052.39,26482353,1057.26,1076.59,1021.5401,1052.39,26482353,0.0,1.0
2022-04-08T00:00:00.000Z,1025.49,1048.44,1022.435,1043.21,18337896,1025.49,1048.44,1022.435,1043.21,18337896,0.0,1.0
2022-04-11T00:00:00.000Z,975.93,1008.4681,974.64,980.4,19785735,975.93,1008.4681,974.64,980.4,19785735,0.0,1.0
2022-04-12T00:00:00.000Z,986.95,1021.1921,976.6001,997.64,21992032,986.95,1021.1921,976.6001,997.64,21992032,0.0,1.0
2022-04-13T00:00:00.000Z,1022.37,1026.24,973.097,981.075,18373737,1022.37,1026.24,973.097,981.075,18373737,0.0,1.0
2022-04-14T00:00:00.000Z,985.0,1012.7099,982.19,999.29,19474135,985.0,1012.7099,982.19,999.29,19474135,0.0,1.0
2022-04-18T00:00:00.000Z,1004.29,1014.92,973.41,989.03,17238407,1004.29,1014.92,973.41,989.03,17238407,0.0,1.0
2022-04-19T00:00:00.000Z,1028.15,1034.94,995.325,1005.06,16615944,1028.15,1034.94,995.325,1005.06,16615944,0.0,1.0
2022-04-20T00:00:00.000Z,977.2,1034.0,975.2501,1030.0,21616141,977.2,1034.0,975.2501,1030.0,21616141,0.0,1.0
2022-04-21T00:00:00.000Z,1008.78,1092.22,996.415,1074.73,35138779,1008.78,1092.22,996.415,1074.73,35138779,0.0,1.0
2022-04-22T00:00:00.000Z,1005.05,1034.85,994.0001,1014.91,23232186,1005.05,1034.85,994.0001,1014.91,23232186,0.0,1.0
2022-04-25T00:00:00.000Z,998.02,1008.62,975.3,978.97,22780445,998.02,1008.62,975.3,978.97,22780445,0.0,1.0
2022-04-26T00:00:00.000Z,876.42,1000.0,875.0,995.43,44694524,876.42,1000.0,875.0,995.43,44694524,0.0,1.0
2022-04-27T00:00:00.000Z,881.51,918.0,877.36,898.58,25652132,881.51,918.0,877.36,898.58,25652132,0.0,1.0
2022-04-28T00:00:00.000Z,877.51,900.0,821.7,899.98,41649509,877.51,900.0,821.7,899.98,41649509,0.0,1.0
2022-04-29T00:00:00.000Z,870.76,934.3999,870.0,902.25,29377665,870.76,934.3999,870.0,902.25,29377665,0.0,1.0
2022-05-02T00:00:00.000Z,902.94,906.3599,848.03,860.77,25260457,902.94,906.3599,848.03,860.77,25260457,0.0,1.0
2022-05-03T00:00:00.000Z,909.25,924.08,888.59,903.18,21236525,909.25,924.08,888.59,903.18,21236525,0.0,1.0
2022-05-04T00:00:00.000Z,952.62,955.5,885.28,903.94,27039655,952.62,955.5,885.28,903.94,27039655,0.0,1.0
2022-05-05T00:00:00.000Z,873.28,945.6,857.7,939.21,30839731,873.28,945.6,857.7,939.21,30839731,0.0,1.0
2022-05-06T00:00:00.000Z,865.65,888.0,843.105,887.0,24301037,865.65,888.0,843.105,887.0,24301037,0.0,1.0
2022-05-09T00:00:00.000Z,787.11,845.63,781.15,836.45,30270074,787.11,845.63,781.15,836.45,30270074,0.0,1.0
2022-05-10T00:00:00.000Z,800.04,825.36,774.25,819.31,28133877,800.04,825.36,774.25,819.31,28133877,0.0,1.0
2022-05-11T00:00:00.000Z,734.0,809.77,727.2,795.0,32408153,734.0,809.77,727.2,795.0,32408153,0.0,1.0
2022-05-12T00:00:00.000Z,728.0,759.66,680.0,701.0,46770954,728.0,759.66,680.0,701.0,46770954,0.0,1.0
2022-05-13T00:00:00.000Z,769.59,787.3499,751.565,773.48,30716908,769.59,787.3499,751.565,773.48,30716908,0.0,1.0
2022-05-16T00:00:00.000Z,724.37,769.76,719.0885,767.16,28699513,724.37,769.76,719.0885,767.16,28699513,0.0,1.0
2022-05-17T00:00:00.000Z,761.61,764.48,728.85,747.36,26745370,761.61,764.48,728.85,747.36,26745370,0.0,1.0
2022-05-18T00:00:00.000Z,709.81,760.5,700.81,744.52,29270604,709.81,760.5,700.81,744.52,29270604,0.0,1.0
2022-05-19T00:00:00.000Z,709.42,734.0,694.11,707.0,30098891,709.42,734.0,694.11,707.0,30098891,0.0,1.0
2022-05-20T00:00:00.000Z,663.9,721.582,633.0,713.99,48324435,663.9,721.582,633.0,713.99,48324435,0.0,1.0
2022-05-23T00:00:00.000Z,674.9,679.9551,638.06,655.02,29634546,674.9,679.9551,638.06,655.02,29634546,0.0,1.0
2022-05-24T00:00:00.000Z,628.16,653.92,620.57,653.53,29697505,628.16,653.92,620.57,653.53,29697505,0.0,1.0
2022-05-25T00:00:00.000Z,658.8,669.32,623.0101,623.85,30713108,658.8,669.32,623.0101,623.85,30713108,0.0,1.0
2022-05-26T00:00:00.000Z,707.73,718.6699,653.66,661.42,35334448,707.73,718.6699,653.66,661.42,35334448,0.0,1.0
