date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04T00:00:00.000Z,144.27,147.78,141.94,147.01,7486940,138.323181147,141.6884987171,136.0892238997,140.9502381675,7486940,0.0,1.0
2021-01-05T00:00:00.000Z,144.7,145.18,142.9,144.07,4126000,138.7354565189,139.1956708874,137.0096526368,138.1314251601,4126000,0.0,1.0
2021-01-06T00:00:00.000Z,142.93,143.6,141.59,141.67,4843265,137.0384160348,137.6807985909,135.7536509226,135.8303533174,4843265,0.0,1.0
2021-01-07T00:00:00.000Z,142.47,143.145,141.145,142.81,4473376,136.597377265,137.2445537208,135.3269938518,136.9233624427,4473376,0.0,1.0
2021-01-08T00:00:00.000Z,144.18,144.4,141.66,142.47,4312289,138.2368909529,138.4478225385,135.8207655181,136.597377265,4312289,0.0,1.0
2021-01-11T00:00:00.000Z,142.09,144.31,141.69,144.03,3902743,136.2330408899,138.3615323444,135.8495289161,138.0930739628,3902743,0.0,1.0
2021-01-12T00:00:00.000Z,141.43,141.995,139.445,141.63,5141031,135.6002461331,136.1419567961,133.6970679632,135.79200212,5141031,0.0,1.0
2021-01-13T00:00:00.000Z,142.59,143.24,141.0,141.12,4361696,136.7124308571,137.3356378145,135.1879707613,135.3030243534,4361696,0.0,1.0
2021-01-14T00:00:00.000Z,141.76,142.44,141.07,141.48,4724886,135.9166435115,136.5686138669,135.2550853567,135.6481851298,4724886,0.0,1.0
2021-01-15T00:00:00.000Z,141.39,142.6,140.53,141.45,4309077,135.5618949357,136.7220186565,134.7373441921,135.6194217318,4309077,0.0,1.0
2021-01-19T00:00:00.000Z,142.06,142.58,141.44,142.375,5158614,136.2042774918,136.7028430578,135.6098339325,136.5062931712,5158614,0.0,1.0
2021-01-20T00:00:00.000Z,141.33,141.78,139.92,141.04,5019321,135.5043681397,135.9358191102,134.1524884321,135.2263219587,5019321,0.0,1.0
2021-01-21T00:00:00.000Z,139.61,140.79,138.74,140.29,5684273,133.8552666524,134.9866269751,133.0211281094,134.5072370078,5684273,0.0,1.0
2021-01-22T00:00:00.000Z,138.59,139.54,138.23,139.5,4014925,132.8773111192,133.788152057,132.5321503428,133.7498008596,4014925,0.0,1.0
2021-01-25T00:00:00.000Z,140.18,140.33,137.58,138.0637,3829014,134.401771215,134.5455882052,131.9089433854,132.3727052397,3829014,0.0,1.0
2021-01-26T00:00:00.000Z,141.8,142.085,139.75,141.31,4242522,135.9549947089,136.2282469902,133.9894958432,135.485192541,4242522,0.0,1.0
2021-01-27T00:00:00.000Z,138.04,142.33,137.55,140.505,6659804,132.3499821552,136.4631480742,131.8801799874,134.7133746937,6659804,0.0,1.0
2021-01-28T00:00:00.000Z,139.19,140.79,137.76,138.83,5513965,133.4525790799,134.9866269751,132.0815237736,133.1074183035,5513965,0.0,1.0
2021-01-29T00:00:00.000Z,136.57,138.46,136.015,138.1135,6778137,130.9405756516,132.7526697277,130.4084527879,132.4204524804,6778137,0.0,1.0
2021-02-01T00:00:00.000Z,136.98,137.96,135.9001,136.98,4185689,131.3336754247,132.2732797605,130.2982889735,131.3336754247,4185689,0.0,1.0
2021-02-02T00:00:00.000Z,138.38,139.525,136.6,137.45,3577346,132.675967333,133.7737703579,130.9693390496,131.7843019939,3577346,0.0,1.0
2021-02-03T00:00:00.000Z,138.02,138.95,137.07,137.75,3609640,132.3308065566,133.2224718956,131.4199656188,132.0719359743,3609640,0.0,1.0
