date,open,high,low,close,volume
2022-02-14T15:00:00.000Z,168.41,168.765,167.59,167.86,154744.0
2022-02-14T16:00:00.000Z,167.885,169.19,167.81,168.87,139737.0
2022-02-14T17:00:00.000Z,168.875,169.46,168.725,169.285,96214.0
2022-02-14T18:00:00.000Z,169.28,169.545,166.89,166.91,113411.0
2022-02-14T19:00:00.000Z,166.905,168.555,166.57,168.14,114293.0
2022-02-14T20:00:00.000Z,168.17,169.3,167.75,168.94,363909.0
2022-02-14T21:00:00.000Z,168.94,168.94,168.94,168.94,0.0
2022-02-15T15:00:00.000Z,170.9,171.355,170.5,171.18,128305.0
2022-02-15T16:00:00.000Z,171.19,171.705,171.07,171.52,123012.0
2022-02-15T17:00:00.000Z,171.555,171.645,170.36,170.56,116447.0
2022-02-15T18:00:00.000Z,170.565,172.03,170.53,171.76,112481.0
2022-02-15T19:00:00.000Z,171.775,172.27,171.39,171.96,115048.0
2022-02-15T20:00:00.000Z,171.99,172.905,171.765,172.745,323471.0
2022-02-15T21:00:00.000Z,172.67,172.67,172.67,172.67,100.0
2022-02-16T15:00:00.000Z,170.57,171.215,170.28,171.035,150943.0
2022-02-16T16:00:00.000Z,171.05,171.175,170.365,171.085,79886.0
2022-02-16T17:00:00.000Z,171.11,171.405,170.22,170.685,85485.0
2022-02-16T18:00:00.000Z,170.66,170.895,170.55,170.84,52923.0
2022-02-16T19:00:00.000Z,170.765,172.87,170.57,172.86,157034.0
2022-02-16T20:00:00.000Z,172.89,173.33,172.355,172.49,238822.0
2022-02-16T21:00:00.000Z,172.49,172.49,172.49,172.49,0.0
2022-02-17T15:00:00.000Z,171.21,171.87,170.86,171.35,269347.0
2022-02-17T16:00:00.000Z,171.325,171.58,171.0,171.2,118475.0
2022-02-17T17:00:00.000Z,171.2,171.25,170.79,170.99,80729.0
2022-02-17T18:00:00.000Z,170.98,171.06,170.195,170.43,128984.0
2022-02-17T19:00:00.000Z,170.425,170.425,169.315,169.52,160921.0
2022-02-17T20:00:00.000Z,169.525,169.55,168.49,168.92,291689.0
2022-02-17T21:00:00.000Z,168.92,168.92,168.92,168.92,0.0
