date,open,high,low,close,volume
2022-04-01T13:30:00.000Z,179.565,180.205,179.535,180.15,4755.0
2022-04-01T13:40:00.000Z,180.15,180.46,180.035,180.41,2640.0
2022-04-01T13:50:00.000Z,180.37,180.465,180.115,180.21,4475.0
2022-04-01T14:00:00.000Z,180.22,180.33,179.965,179.99,1583.0
2022-04-01T14:10:00.000Z,179.98,180.275,179.93,180.095,4733.0
2022-04-01T14:20:00.000Z,180.13,180.245,179.56,179.585,2503.0
2022-04-01T14:30:00.000Z,179.62,179.63,179.02,179.51,9568.0
2022-04-01T14:40:00.000Z,179.51,179.82,179.42,179.78,1000.0
2022-04-01T14:50:00.000Z,179.78,179.85,179.6,179.7,2036.0
2022-04-01T15:00:00.000Z,179.735,179.845,179.44,179.51,5687.0
2022-04-01T15:10:00.000Z,179.49,180.085,179.47,179.94,810.0
2022-04-01T15:20:00.000Z,179.88,180.15,179.76,179.92,917.0
2022-04-01T15:30:00.000Z,179.925,180.02,179.735,179.955,1907.0
2022-04-01T15:40:00.000Z,179.995,180.11,179.82,179.9,100.0
2022-04-01T15:50:00.000Z,179.88,179.93,179.7,179.72,1928.0
2022-04-01T16:00:00.000Z,179.72,179.78,179.63,179.68,824.0
2022-04-01T16:10:00.000Z,179.7,179.75,179.56,179.75,2145.0
2022-04-01T16:20:00.000Z,179.705,179.73,179.52,179.66,625.0
2022-04-01T16:30:00.000Z,179.61,179.66,179.5,179.6,746.0
2022-04-01T16:40:00.000Z,179.6,179.6,179.48,179.57,100.0
2022-04-01T16:50:00.000Z,179.58,179.73,179.43,179.48,1400.0
2022-04-01T17:00:00.000Z,179.45,179.48,179.21,179.295,1438.0
2022-04-01T17:10:00.000Z,179.28,179.32,179.16,179.21,1820.0
2022-04-01T17:20:00.000Z,179.22,179.255,179.125,179.18,300.0
2022-04-01T17:30:00.000Z,179.215,179.27,178.99,179.07,2523.0
2022-04-01T17:40:00.000Z,179.065,179.28,179.0,179.24,732.0
2022-04-01T17:50:00.000Z,179.24,179.465,179.21,179.43,802.0
2022-04-01T18:00:00.000Z,179.4,179.58,179.395,179.435,1547.0
2022-04-01T18:10:00.000Z,179.4,179.53,179.37,179.525,210.0
2022-04-01T18:20:00.000Z,179.52,179.67,179.5,179.66,1602.0
2022-04-01T18:30:00.000Z,179.66,179.69,179.55,179.63,450.0
2022-04-01T18:40:00.000Z,179.69,179.73,179.57,179.68,800.0
2022-04-01T18:50:00.000Z,179.68,179.77,179.6,179.68,1238.0
2022-04-01T19:00:00.000Z,179.71,179.74,179.395,179.43,1821.0
