date,open,high,low,close,volume
2022-01-03T14:30:00.000Z,168.85,168.955,168.545,168.955,2245.0
2022-01-03T14:40:00.000Z,168.945,169.02,168.705,168.95,1041.0
2022-01-03T14:50:00.000Z,168.97,168.975,168.435,168.435,1295.0
2022-01-03T15:00:00.000Z,168.475,168.64,168.19,168.23,1172.0
2022-01-03T15:10:00.000Z,168.23,168.43,168.13,168.41,1152.0
2022-01-03T15:20:00.000Z,168.41,168.8,168.4,168.5,1598.0
2022-01-03T15:30:00.000Z,168.495,168.61,168.255,168.375,1110.0
2022-01-03T15:40:00.000Z,168.37,168.49,168.29,168.32,537.0
2022-01-03T15:50:00.000Z,168.33,168.465,168.28,168.305,2353.0
2022-01-03T16:00:00.000Z,168.33,168.34,168.04,168.06,3174.0
2022-01-03T16:10:00.000Z,168.065,168.26,167.975,168.23,1844.0
2022-01-03T16:20:00.000Z,168.21,168.245,168.01,168.19,2372.0
2022-01-03T16:30:00.000Z,168.19,168.2,168.04,168.165,1072.0
2022-01-03T16:40:00.000Z,168.145,168.215,168.015,168.105,1076.0
2022-01-03T16:50:00.000Z,168.12,168.265,168.07,168.25,2176.0
2022-01-03T17:00:00.000Z,168.245,168.275,168.085,168.175,921.0
2022-01-03T17:10:00.000Z,168.145,168.175,168.045,168.1,1725.0
2022-01-03T17:20:00.000Z,168.11,168.17,168.03,168.09,1950.0
2022-01-03T17:30:00.000Z,168.11,168.18,168.035,168.125,6413.0
2022-01-03T17:40:00.000Z,168.135,168.145,168.04,168.11,1699.0
2022-01-03T17:50:00.000Z,168.115,168.18,168.07,168.13,1007.0
2022-01-03T18:00:00.000Z,168.125,168.23,168.085,168.12,1212.0
2022-01-03T18:10:00.000Z,168.14,168.18,168.07,168.115,400.0
2022-01-03T18:20:00.000Z,168.115,168.2,168.045,168.21,510.0
2022-01-03T18:30:00.000Z,168.205,168.32,168.125,168.3,4407.0
2022-01-03T18:40:00.000Z,168.305,168.385,168.245,168.36,1353.0
2022-01-03T18:50:00.000Z,168.355,168.365,168.265,168.32,1667.0
2022-01-03T19:00:00.000Z,168.315,168.44,168.235,168.33,1560.0
2022-01-03T19:10:00.000Z,168.33,168.41,168.27,168.29,1700.0
2022-01-03T19:20:00.000Z,168.31,168.37,168.28,168.37,1309.0
2022-01-03T19:30:00.000Z,168.345,168.43,168.345,168.395,1079.0
2022-01-03T19:40:00.000Z,168.395,168.465,168.37,168.395,2340.0
2022-01-03T19:50:00.000Z,168.4,168.45,168.31,168.305,1096.0
2022-01-03T20:00:00.000Z,168.31,168.37,168.23,168.3,458.0
2022-01-03T20:10:00.000Z,168.3,168.335,168.265,168.325,1170.0
2022-01-03T20:20:00.000Z,168.325,168.37,168.295,168.39,2473.0
2022-01-03T20:30:00.000Z,168.365,168.525,168.365,168.505,2168.0
2022-01-03T20:40:00.000Z,168.49,168.61,168.455,168.55,5702.0
2022-01-03T20:50:00.000Z,168.575,168.61,168.33,168.33,14610.0
2022-01-03T21:00:00.000Z,168.33,168.33,168.33,168.33,0.0
2022-01-04T14:30:00.000Z,168.93,169.02,168.845,168.95,1028.0
2022-01-04T14:40:00.000Z,168.91,169.02,168.71,168.915,1998.0
2022-01-04T14:50:00.000Z,168.95,169.18,168.86,169.06,1515.0
2022-01-04T15:00:00.000Z,169.06,169.32,168.85,168.86,2102.0
2022-01-04T15:10:00.000Z,168.88,169.26,168.88,169.225,1709.0
2022-01-04T15:20:00.000Z,169.2,169.6,169.18,169.48,2839.0
2022-01-04T15:30:00.000Z,169.51,169.63,169.27,169.55,2076.0
2022-01-04T15:40:00.000Z,169.55,169.74,169.5,169.605,3097.0
2022-01-04T15:50:00.000Z,169.595,169.635,169.45,169.48,1811.0
2022-01-04T16:00:00.000Z,169.51,169.64,169.375,169.4,1390.0
2022-01-04T16:10:00.000Z,169.41,169.565,169.365,169.55,3067.0
2022-01-04T16:20:00.000Z,169.53,169.61,169.33,169.42,2872.0
2022-01-04T16:30:00.000Z,169.42,169.48,169.265,169.38,3946.0
2022-01-04T16:40:00.000Z,169.36,169.37,169.21,169.335,2898.0
2022-01-04T16:50:00.000Z,169.335,169.41,169.28,169.32,780.0
2022-01-04T17:00:00.000Z,169.33,169.39,169.25,169.355,1130.0
2022-01-04T17:10:00.000Z,169.355,169.515,169.355,169.46,980.0
2022-01-04T17:20:00.000Z,169.48,169.59,169.45,169.485,523.0
2022-01-04T17:30:00.000Z,169.485,169.54,169.445,169.505,300.0
2022-01-04T17:40:00.000Z,169.5,169.56,169.415,169.445,92.0
2022-01-04T17:50:00.000Z,169.44,169.495,169.38,169.44,320.0
2022-01-04T18:00:00.000Z,169.44,169.57,169.41,169.52,120.0
2022-01-04T18:10:00.000Z,169.52,169.59,169.48,169.51,1000.0
2022-01-04T18:20:00.000Z,169.515,169.54,169.42,169.5,924.0
2022-01-04T18:30:00.000Z,169.495,169.55,169.42,169.52,1115.0
2022-01-04T18:40:00.000Z,169.52,169.575,169.49,169.54,450.0
2022-01-04T18:50:00.000Z,169.54,169.605,169.5,169.575,703.0
2022-01-04T19:00:00.000Z,169.57,169.62,169.52,169.585,1570.0
2022-01-04T19:10:00.000Z,169.57,169.615,169.515,169.55,1134.0
2022-01-04T19:20:00.000Z,169.55,169.56,169.505,169.55,801.0
2022-01-04T19:30:00.000Z,169.55,169.61,169.54,169.58,100.0
2022-01-04T19:40:00.000Z,169.58,169.58,169.42,169.445,327.0
2022-01-04T19:50:00.000Z,169.445,169.565,169.415,169.51,102.0
2022-01-04T20:00:00.000Z,169.515,169.58,169.445,169.465,642.0
2022-01-04T20:10:00.000Z,169.47,169.55,169.435,169.51,706.0
2022-01-04T20:20:00.000Z,169.51,169.51,169.42,169.445,210.0
2022-01-04T20:30:00.000Z,169.465,169.465,169.435,169.455,1046.0
2022-01-04T20:40:00.000Z,169.455,169.53,169.385,169.475,5284.0
2022-01-04T20:50:00.000Z,169.505,169.61,169.475,169.59,15739.0
2022-01-04T21:00:00.000Z,169.59,169.59,169.59,169.59,0.0
2022-01-05T14:30:00.000Z,170.595,170.655,170.595,170.62,3230.0
2022-01-05T14:40:00.000Z,170.655,170.89,170.625,170.85,8497.0
2022-01-05T14:50:00.000Z,170.84,170.92,170.53,170.56,3786.0
2022-01-05T15:00:00.000Z,170.57,170.66,170.3,170.45,925.0
2022-01-05T15:10:00.000Z,170.42,170.56,170.35,170.37,2518.0
2022-01-05T15:20:00.000Z,170.39,170.445,170.25,170.27,1855.0
2022-01-05T15:30:00.000Z,170.285,170.34,170.01,170.21,1411.0
2022-01-05T15:40:00.000Z,170.21,170.405,170.19,170.375,886.0
2022-01-05T15:50:00.000Z,170.375,170.435,170.22,170.33,703.0
2022-01-05T16:00:00.000Z,170.32,170.515,170.285,170.51,1002.0
2022-01-05T16:10:00.000Z,170.505,170.515,170.33,170.36,561.0
2022-01-05T16:20:00.000Z,170.355,170.435,170.255,170.3,310.0
2022-01-05T16:30:00.000Z,170.315,170.43,170.205,170.395,626.0
2022-01-05T16:40:00.000Z,170.39,170.45,170.29,170.32,360.0
2022-01-05T16:50:00.000Z,170.315,170.49,170.265,170.38,1029.0
2022-01-05T17:00:00.000Z,170.385,170.46,170.32,170.43,556.0
2022-01-05T17:10:00.000Z,170.435,170.52,170.405,170.51,1918.0
2022-01-05T17:20:00.000Z,170.5,170.58,170.41,170.435,548.0
2022-01-05T17:30:00.000Z,170.435,170.52,170.39,170.45,1430.0
2022-01-05T17:40:00.000Z,170.445,170.445,170.315,170.335,512.0
2022-01-05T17:50:00.000Z,170.34,170.345,170.225,170.255,150.0
2022-01-05T18:00:00.000Z,170.275,170.375,170.265,170.345,381.0
2022-01-05T18:10:00.000Z,170.335,170.46,170.33,170.43,337.0
2022-01-05T18:20:00.000Z,170.42,170.51,170.375,170.485,504.0
2022-01-05T18:30:00.000Z,170.455,170.495,170.375,170.465,400.0
2022-01-05T18:40:00.000Z,170.465,170.495,170.41,170.44,401.0
2022-01-05T18:50:00.000Z,170.44,170.46,170.37,170.38,219.0
2022-01-05T19:00:00.000Z,170.38,170.38,169.655,169.71,4100.0
2022-01-05T19:10:00.000Z,169.71,169.81,169.45,169.64,1480.0
2022-01-05T19:20:00.000Z,169.63,170.055,169.605,169.99,3886.0
