date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-01-04T00:00:00.000Z,52.76,54.63,52.03,54.27,25611104,50.3771209696,52.1626633543,49.6800910548,51.8189225743,25611104,0.0,1.0
2021-01-05T00:00:00.000Z,52.18,52.62,52.03,52.33,20323822,49.8233163798,50.2434439997,49.6800910548,49.9665417047,20323822,0.0,1.0
2021-01-06T00:00:00.000Z,50.52,52.02,50.1879,51.97,38724516,48.2382894501,49.6705426998,47.9211885806,49.6228009248,38724516,0.0,1.0
2021-01-07T00:00:00.000Z,49.96,50.255,49.52,50.09,53225700,47.7035815702,47.9852580426,47.2834539503,47.8277101852,53225700,0.0,1.0
2021-01-08T00:00:00.000Z,51.08,51.125,49.84,50.03,29673952,48.77299733,48.8159649275,47.5890013102,47.7704200552,29673952,0.0,1.0
2021-01-11T00:00:00.000Z,50.2,50.86,49.95,50.62,19310581,47.9327420901,48.56293352,47.6940332152,48.3337730001,19310581,0.0,1.0
2021-01-12T00:00:00.000Z,50.11,50.3684,49.76,50.04,18121012,47.8468068952,48.0935363883,47.5126144702,47.7799684102,18121012,0.0,1.0
2021-01-13T00:00:00.000Z,50.16,50.36,49.9533,49.98,18864148,47.8945486702,48.0855157701,47.6971841723,47.7226782802,18864148,0.0,1.0
2021-01-14T00:00:00.000Z,49.23,50.18,49.22,50.16,34303579,47.0065516553,47.9136453801,46.9970033003,47.8945486702,34303579,0.0,1.0
2021-01-15T00:00:00.000Z,48.7,49.1799,48.53,49.155,24366789,46.5004888404,46.9587143968,46.3381668055,46.9349389928,24366789,0.0,1.0
2021-01-19T00:00:00.000Z,48.51,49.04,48.24,48.74,29114466,46.3190700955,46.8251329104,46.0612645105,46.5386822604,29114466,0.0,1.0
2021-01-20T00:00:00.000Z,48.68,48.82,48.31,48.54,23115796,46.4813921304,46.6150691004,46.1281029955,46.3477151605,23115796,0.0,1.0
2021-01-21T00:00:00.000Z,48.95,49.09,48.46,48.78,19707198,46.7391977154,46.8728746854,46.2713283205,46.5768756804,19707198,0.0,1.0
2021-01-22T00:00:00.000Z,48.49,48.94,48.49,48.81,15400347,46.2999733855,46.7296493604,46.2999733855,46.6055207454,15400347,0.0,1.0
2021-01-25T00:00:00.000Z,48.78,48.84,48.24,48.42,16604213,46.5768756804,46.6341658104,46.0612645105,46.2331349005,16604213,0.0,1.0
2021-01-26T00:00:00.000Z,49.29,49.4,48.61,48.91,12922626,47.0638417853,47.1688736903,46.4145536455,46.7010042954,12922626,0.0,1.0
2021-01-27T00:00:00.000Z,48.53,49.32,48.23,48.89,21242412,46.3381668055,47.0924868503,46.0517161555,46.6819075854,21242412,0.0,1.0
2021-01-28T00:00:00.000Z,49.15,49.5,48.61,48.69,17498867,46.9301648154,47.2643572403,46.4145536455,46.4909404854,17498867,0.0,1.0
2021-01-29T00:00:00.000Z,48.15,49.12,48.11,49.03,18670257,45.9753293155,46.9015197504,45.9371358956,46.8155845554,18670257,0.0,1.0
2021-02-01T00:00:00.000Z,48.48,48.69,48.18,48.27,12183609,46.2904250305,46.4909404854,46.0039743805,46.0899095755,12183609,0.0,1.0
2021-02-02T00:00:00.000Z,48.96,49.35,48.63,48.8,13274371,46.7487460704,47.1211319153,46.4336503555,46.5959723904,13274371,0.0,1.0
2021-02-03T00:00:00.000Z,48.77,49.0883,48.67,48.95,12274115,46.5673273254,46.871251465,46.4718437754,46.7391977154,12274115,0.0,1.0
2021-02-04T00:00:00.000Z,49.01,49.07,48.65,48.96,20597413,46.7964878454,46.8537779754,46.4527470654,46.7487460704,20597413,0.0,1.0
2021-02-05T00:00:00.000Z,49.65,49.78,49.27,49.5,12742032,47.4075825653,47.5317111802,47.0447450753,47.2643572403,12742032,0.0,1.0
2021-02-08T00:00:00.000Z,49.92,50.17,49.49,49.96,17833222,47.6653881502,47.9040970252,47.2548088853,47.7035815702,17833222,0.0,1.0
2021-02-09T00:00:00.000Z,49.7,50.02,49.63,49.85,14496599,47.4553243402,47.7608717002,47.3884858553,47.5985496652,14496599,0.0,1.0
2021-02-10T00:00:00.000Z,49.6,50.58,49.53,50.41,22830916,47.3598407903,48.2955795801,47.2930023053,48.1332575451,22830916,0.0,1.0
2021-02-11T00:00:00.000Z,50.3,50.59,49.8,49.81,21928581,48.0282256401,48.3051279351,47.5508078902,47.5603562452,21928581,0.0,1.0
2021-02-12T00:00:00.000Z,50.69,50.8481,50.39,50.57,13137059,48.400611485,48.5515709776,48.1141608351,48.2860312251,13137059,0.0,1.0
2021-02-16T00:00:00.000Z,50.27,50.72,50.16,50.62,15093406,47.9995805751,48.42925655,47.8945486702,48.3337730001,15093406,0.0,1.0
2021-02-17T00:00:00.000Z,50.13,50.485,49.885,50.0,12775807,47.8659036052,48.2048702076,47.6319689077,47.7417749902,12775807,0.0,1.0
2021-02-18T00:00:00.000Z,50.77,50.845,50.0316,50.16,12749841,48.476998325,48.5486109875,47.771947792,47.8945486702,12749841,0.0,1.0
2021-02-19T00:00:00.000Z,50.11,50.825,49.97,50.79,15968769,47.8468068952,48.5295142775,47.7131299252,48.496095035,15968769,0.0,1.0
2021-02-22T00:00:00.000Z,50.63,50.88,49.67,49.85,14146489,48.3433213551,48.58203023,47.4266792752,47.5985496652,14146489,0.0,1.0
2021-02-23T00:00:00.000Z,50.54,51.51,50.42,51.0,16222250,48.2573861601,49.1835765949,48.1428059001,48.69661049,16222250,0.0,1.0
2021-02-24T00:00:00.000Z,50.71,50.9,50.13,50.39,14441998,48.419708195,48.60112694,47.8659036052,48.1141608351,14441998,0.0,1.0
2021-02-25T00:00:00.000Z,50.17,50.745,49.98,50.47,14154823,47.9040970252,48.4531274375,47.7226782802,48.1905476751,14154823,0.0,1.0
2021-02-26T00:00:00.000Z,48.99,50.21,48.97,50.2,23564536,46.7773911354,47.9422904451,46.7582944254,47.9327420901,23564536,0.0,1.0
2021-03-01T00:00:00.000Z,49.9,50.44,49.4,49.44,13904859,47.6462914402,48.1619026101,47.1688736903,47.2070671103,13904859,0.0,1.0
2021-03-02T00:00:00.000Z,50.1,50.56,49.7,49.84,11755132,47.8372585402,48.2764828701,47.4553243402,47.5890013102,11755132,0.0,1.0
2021-03-03T00:00:00.000Z,49.98,50.56,49.71,49.72,15410665,47.7226782802,48.2764828701,47.4648726952,47.4744210502,15410665,0.0,1.0
2021-03-04T00:00:00.000Z,49.94,51.09,49.62,50.31,22036421,47.6844848602,48.782545685,47.3789375003,48.0377739951,22036421,0.0,1.0
2021-03-05T00:00:00.000Z,50.79,50.95,49.9,50.05,21310758,48.496095035,48.648868715,47.6462914402,47.7895167652,21310758,0.0,1.0
2021-03-08T00:00:00.000Z,51.64,52.49,51.16,51.47,25084870,49.3077052099,50.1193153847,48.84938417,49.1453831749,25084870,0.0,1.0
2021-03-09T00:00:00.000Z,50.86,51.88,50.82,51.72,23082680,48.56293352,49.5368657298,48.5247401,49.3840920498,23082680,0.0,1.0
2021-03-10T00:00:00.000Z,51.44,51.63,50.715,51.18,21331589,49.1167381099,49.2981568549,48.4244823725,48.86848088,21331589,0.0,1.0
2021-03-11T00:00:00.000Z,50.88,51.43,50.81,51.41,17417652,48.58203023,49.1071897549,48.515191745,49.0880930449,17417652,0.0,1.0
2021-03-12T00:00:00.000Z,50.36,50.679,50.2,50.59,17598594,48.48654668,48.7936794916,48.3324988749,48.7079904,17598594,0.42,1.0
